[GENERAL]
DATE=August 08, 2025 at 12:20:29
CYME_VERSION=8.00
CYMDIST_REVISION=01
              
[SI]

[NODE]
FORMAT_NODE=NodeID,CoordX,CoordY
OH_5638,4,759664.533053252,1836925.60095507,,
OH_5638,5,759662.514317685,1837000.49700927,,
OH_5646,1,759786.781939653,1826942.71876415,,
OH_5646,2,759751.816274334,1826883.94692757,,
OH_5646,3,759710.912107746,1826839.27675639,,
OH_5646,4,759673.058713284,1826771.94479676,,
OH_5646,5,759634.907455038,1826711.47288358,,
OH_5646,6,759596.245552985,1826657.97137872,,
OH_5647,1,759650.417222687,1837106.43425396,,
OH_5648,1,761040.028461019,1830564.20561052,,
OH_5648,2,760956.831952977,1830511.70841698,,
OH_5651,1,759644.143759893,1837130.79744048,,
OH_5651,2,759582.629494543,1837144.17423368,,
OH_5651,3,759513.689973331,1837164.68207239,,
OH_5651,4,759455.003482133,1837181.00980846,,
OH_5651,5,759398.313044432,1837198.07395525,,
OH_5651,6,759336.794292758,1837217.67596749,,
OH_5652,1,759227.760530105,1837250.46901334,,
OH_5654,1,757589.084860174,1834792.73408987,,
OH_5654,2,757641.434142109,1834799.12138171,,
OH_5654,3,757689.557540865,1834801.58276425,,
OH_5654,4,757740.943597617,1834808.06943255,,
OH_5654,5,757800.133644333,1834813.76444008,,
OH_5654,6,757849.620457784,1834818.45699651,,
OH_5654,7,757901.585618239,1834821.18546477,,
OH_5654,8,757954.486238605,1834826.03011115,,
OH_5654,9,758005.97232281,1834833.07334508,,
OH_5654,10,758067.314711658,1834837.35569181,,
OH_5654,11,758105.860176146,1834837.37746526,,
OH_5654,12,758157.758967557,1834845.53214049,,
OH_5654,13,758203.043255972,1834879.9584854,,
OH_5654,14,758242.550914141,1834915.20102603,,
OH_5654,15,758288.657683766,1834925.61130559,,
OH_5654,16,758341.396462915,1834934.99452076,,
OH_5654,17,758391.124764627,1834946.11305614,,
OH_5654,18,758441.084023895,1834955.79514276,,
OH_5659,1,760548.598349992,1829715.86694841,,
OH_5659,2,760584.544641991,1829701.90950613,,
OH_5659,3,760632.247619244,1829687.31854262,,
OH_5659,4,760689.634882417,1829666.86729249,,
OH_5662,1,760590.857954178,1829938.59701791,,
OH_5662,2,760545.533874655,1829836.40390181,,
OH_5662,3,760530.209758605,1829796.57970896,,
OH_5663,1,758164.999413807,1824751.25065015,,
OH_5663,2,758118.868222745,1824721.47458043,,
OH_5663,3,758072.088095046,1824668.12771409,,
OH_5663,4,758042.61260972,1824611.32131766,,
OH_5686,1,757223.702129325,1831281.35820927,,
OH_5686,2,757265.15663852,1831263.9919249,,
OH_5686,3,757301.2805398,1831249.89109133,,
OH_5686,4,757361.910569899,1831221.2069897,,
OH_5686,5,757429.631845974,1831186.17646454,,
OH_5686,6,757504.749747257,1831163.14049394,,
OH_5686,7,757549.234619304,1831136.9590853,,
OH_5686,8,757650.193126208,1831099.94549558,,
OH_5686,9,757663.84513504,1831096.04826606,,
OH_5686,10,757700.580558676,1831087.10048057,,
OH_5686,11,757744.656512264,1831062.80669615,,
OH_5686,12,757765.632475292,1831004.04542259,,
OH_5687,1,757845.255332506,1830769.18478925,,
OH_5687,2,757860.714375446,1830722.18537858,,
OH_5687,3,757881.435877225,1830693.25545414,,
OH_5687,4,757905.131998339,1830643.15182222,,
OH_5687,5,757925.672930066,1830584.4707386,,
OH_5687,6,757957.652075972,1830545.28404961,,
OH_5687,7,757999.113451639,1830505.40301062,,
OH_5687,8,758036.800144768,1830460.44025532,,
OH_5687,9,758069.208195547,1830431.17817076,,
OH_5687,10,758113.939433523,1830387.70634434,,
OH_5687,11,758143.284592278,1830345.59706907,,
OH_5687,12,758200.208922393,1830356.82452693,,
OH_5687,13,758254.444410817,1830360.6435588,,
OH_5687,14,758292.644509491,1830372.91805919,,
OH_5687,15,758349.586610522,1830386.91180947,,
OH_5688,1,757812.926988647,1830885.12226978,,
OH_5689,1,759312.843844128,1830667.62266464,,
OH_5689,2,759312.624125101,1830696.05960314,,
OH_5689,3,759309.313029,1830758.32185936,,
OH_5690,1,759310.383004847,1830863.7736561,,
OH_5691,1,759640.999887888,1830993.20652202,,
OH_5691,2,759690.715166131,1830997.68680175,,
OH_5691,3,759732.62462652,1830990.2941466,,
OH_5691,4,759804.160410097,1830999.41661269,,
OH_5691,5,759879.19152515,1831009.57703817,,
OH_5691,6,759936.594774906,1831017.78032859,,
OH_5691,7,759972.635004503,1831019.10715438,,
OH_5691,8,760047.795781654,1831030.91839411,,
OH_5691,9,760109.572618665,1831035.2855469,,
OH_5693,1,760799.090560915,1830415.34584506,,
OH_5694,1,759390.351686315,1829380.42277311,,
OH_5694,2,759409.755082884,1829356.74157262,,
OH_5694,3,759434.936938441,1829323.27498009,,
OH_5694,4,759458.252793532,1829293.99444975,,
OH_5694,5,759486.291330273,1829262.77891266,,
OH_5694,6,759507.129955507,1829235.23990233,,
OH_5694,7,759526.425115054,1829211.77779683,,
OH_5694,8,759551.085279444,1829186.16723287,,
OH_5694,9,759570.583804203,1829163.37414747,,
OH_5694,10,759610.687456964,1829114.80861765,,
OH_5694,11,759638.768996062,1829080.16041024,,
OH_5694,12,759685.284029939,1829031.34252246,,
OH_5695,1,759416.351832837,1825755.8693629,,
OH_5695,2,759422.850354658,1825686.41567357,,
OH_5696,1,759432.538434634,1825467.63835891,,
OH_5696,2,759412.851325556,1825443.70707312,,
OH_5696,3,759339.008455209,1825428.42376173,,
OH_5696,4,759294.720522281,1825416.04324836,,
OH_5696,5,759230.896672249,1825402.65253091,,
OH_5697,1,759149.273821668,1825332.69149643,,
OH_5697,2,759120.123777624,1825304.99289184,,
OH_5697,3,759067.398203364,1825257.08001354,,
OH_5697,4,759013.438810923,1825205.05805377,,
OH_5697,5,758987.165243817,1825178.05860631,,
OH_5697,6,758939.704046612,1825145.15768092,,
OH_5697,7,758899.212877281,1825110.1263088,,
OH_5697,8,758871.401179444,1825086.65156506,,
OH_5697,9,758884.137061196,1825066.87411716,,
OH_5697,10,758846.430758725,1825040.18141811,,
OH_5697,11,758804.841205623,1825016.42932812,,
OH_5697,12,758762.598375819,1824993.7777807,,
OH_5697,13,758760.822109105,1825008.26064813,,
OH_5698,1,763289.251485518,1831549.88049656,,
OH_5698,2,763334.300848113,1831560.06642249,,
OH_5698,3,763373.884476295,1831571.7354678,,
OH_5698,4,763421.706184131,1831582.17696608,,
OH_5698,5,763461.712665479,1831594.18366082,,
OH_5698,6,763454.890710997,1831636.61770651,,
OH_5698,7,763438.991774138,1831731.20177064,,
OH_5698,8,763447.25481638,1831684.46720779,,
OH_5698,9,763432.419378108,1831779.39650424,,
OH_5698,10,763425.213354117,1831827.02983745,,
OH_5698,11,763421.527960232,1831879.37329849,,
OH_5698,12,763419.239602562,1831913.43253759,,
OH_5698,13,763427.515843119,1831961.25493287,,
OH_5698,14,763430.980730543,1832000.93663489,,
OH_5698,15,763436.951630048,1832045.07906465,,
OH_5698,16,763395.840982716,1832062.17912184,,
OH_5698,17,763349.784699147,1832099.37007717,,
OH_5698,18,763320.067893415,1832136.54052025,,
OH_5698,19,763295.946804813,1832170.23643669,,
OH_5723,1,760708.665973868,1833829.45564489,,
OH_5723,2,760684.876511188,1833871.57362404,,
OH_5723,3,760657.187777692,1833918.07081925,,
OH_5723,4,760624.664641295,1833958.31102022,,
OH_5723,5,760594.615937244,1833997.02904077,,
OH_5723,6,760561.883343316,1834036.93348412,,
OH_5723,7,760529.256482283,1834076.95107535,,
OH_5723,8,760494.878090688,1834120.60009906,,
OH_5723,9,760447.217604765,1834179.36720391,,
OH_5723,10,760429.945137623,1834254.37246703,,
OH_5723,11,760426.971626667,1834322.22195634,,
OH_5723,12,760412.665264146,1834394.70108084,,
OH_5723,13,760409.003364725,1834463.32378213,,
OH_5723,14,760405.25688392,1834529.95357738,,
OH_5723,15,760400.037638915,1834600.01665181,,
OH_5723,16,760387.607290879,1834668.38989325,,
OH_5723,17,760362.623185156,1834729.92289984,,
OH_5725,1,762655.391028249,1833131.54137476,,
OH_5725,2,762654.03308736,1833181.35011107,,
OH_5726,1,763252.115853144,1832400.22548847,,
OH_5726,2,763235.951268966,1832438.22660678,,
OH_5726,3,763210.697147997,1832485.96941364,,
OH_5726,4,763168.677196905,1832551.11365595,,
OH_5726,5,763138.807108562,1832609.54112039,,
OH_5726,6,763107.645519329,1832660.09028724,,
OH_5726,7,763075.389170619,1832712.8416183,,
OH_5726,8,763074.934133799,1832767.31302902,,
OH_5726,9,763068.969323707,1832844.30327801,,
OH_5726,10,763009.390676774,1832895.94549632,,
OH_5726,11,762974.947681751,1832917.99860842,,
OH_5726,12,762930.794827981,1832939.60158752,,
OH_5726,13,762893.303548466,1832966.49023286,,
OH_5726,14,762847.336687594,1832979.21435804,,
OH_5726,15,762804.271861142,1832990.31231314,,
OH_5726,16,762764.103950409,1833009.08454193,,
OH_5726,17,762722.355940258,1833034.8151256,,
OH_5726,18,762685.361612205,1833056.06339684,,
OH_5728,1,759576.879039421,1831160.07368441,,
OH_5728,2,759585.200052355,1831213.76317799,,
OH_5728,3,759591.960112997,1831246.39679307,,
OH_5734,1,759738.581326914,1829031.10001262,,
OH_5743,1,761552.127522191,1831351.91678977,,
OH_5743,2,761592.048188864,1831361.5780719,,
OH_5743,3,761638.692694567,1831372.90243703,,
OH_5743,4,761681.203556131,1831379.10541498,,
OH_5743,5,761710.539374928,1831384.0183828,,
OH_5743,6,761764.086440669,1831397.19769343,,
OH_5743,7,761802.525199631,1831407.27412442,,
OH_5745,1,761532.00049715,1830774.33384955,,
OH_5748,1,756996.031050791,1831370.57697638,,
OH_5748,2,757057.903360285,1831346.33907136,,
OH_5748,3,757087.203171293,1831334.37384292,,
OH_5748,4,757120.067806095,1831318.75890954,,
OH_5748,5,757178.550463194,1831299.53377273,,
OH_5751,1,761364.676691104,1831294.89699924,,
OH_5751,2,761388.273521335,1831302.08688718,,
OH_5751,3,761476.673904971,1831330.40272221,,
OH_5752,1,759381.405905497,1826173.7474647,,
OH_5752,2,759390.956370731,1826108.0950358,,
OH_5752,3,759394.043809097,1826038.0466266,,
OH_5752,4,759400.84266215,1825961.39976981,,
OH_5752,5,759411.123396009,1825888.3379168,,
OH_5753,1,759403.869665202,1835007.18831664,,
OH_5753,2,759500.901449354,1835000.39129442,,
OH_5753,3,759571.041705414,1834992.27435143,,
OH_5753,4,759678.462344156,1834982.94677801,,
OH_5753,5,759758.582588142,1834961.99713014,,
OH_5753,6,759849.280930458,1834931.65302917,,
OH_5753,7,759950.258753332,1834898.99711287,,
OH_5753,8,760046.432251618,1834866.17365713,,
OH_5753,9,760155.92588393,1834835.72686619,,
OH_5758,1,763269.003251653,1832207.66231307,,
OH_5764,1,761767.711318788,1830715.6096726,,
OH_5778,1,756884.184867246,1824847.61498234,,
OH_5778,2,756830.782902444,1824855.9461217,,
OH_5778,3,756791.41812602,1824860.45783752,,
OH_5778,4,756741.83484459,1824871.0501862,,
OH_5778,5,756701.347963684,1824880.08920926,,
OH_5778,6,756654.096628068,1824865.24339941,,
OH_5778,7,756631.233657213,1824856.55526772,,
OH_5778,8,756593.963851521,1824855.66936091,,
OH_5787,1,755382.390718445,1833910.56152449,,
OH_5789,1,760136.647544574,1831092.55974467,,
OH_5789,2,760110.127304041,1831148.26298874,,
OH_5790,1,757781.590470608,1831899.51288957,,
OH_5790,2,757818.181902613,1831964.72458664,,
OH_5790,3,757844.758039622,1832036.9009917,,
OH_5790,4,757900.327475218,1832104.5542754,,
OH_5790,5,757952.715875917,1832170.28737356,,
OH_5790,6,757993.012341676,1832229.23199329,,
OH_5790,7,758030.861638824,1832278.62551746,,
OH_5790,8,758076.36285783,1832339.73655842,,
OH_5790,9,758120.541796831,1832395.51850156,,
OH_5790,10,758164.835647582,1832450.52592325,,
OH_5793,1,762982.242516875,1831452.44254388,,
OH_5793,2,763003.372146871,1831479.82875887,,
OH_5793,3,763037.937110689,1831491.54643924,,
OH_5793,4,763088.276994801,1831505.6719992,,
OH_5793,5,763138.688590719,1831513.93023353,,
OH_5793,6,763195.336908989,1831518.72085935,,
OH_5794,1,757050.874715712,1834808.29864381,,
OH_5794,2,757105.367142533,1834804.9670742,,
OH_5794,3,757157.589647488,1834804.04419383,,
OH_5794,4,757204.685001771,1834803.28128342,,
OH_5794,5,757254.700252882,1834799.45342616,,
OH_5794,6,757299.228285123,1834799.10274981,,
OH_5794,7,757348.684424456,1834797.3720519,,
OH_5794,8,757402.036793666,1834791.3702607,,
OH_5794,9,757448.350119445,1834791.72117027,,
OH_5794,10,757494.423650222,1834788.93815579,,
OH_5800,1,760251.540779688,1828952.93919788,,
OH_5800,2,760306.020440365,1828936.6855502,,
OH_5800,3,760390.682575917,1828884.31753203,,
OH_5800,4,760441.936568769,1828867.66646619,,
OH_5800,5,760496.544153558,1828847.5128818,,
OH_5800,6,760534.961437332,1828823.73083972,,
OH_5802,1,757980.997066334,1824540.71089046,,
OH_5802,2,757950.491293517,1824507.10005581,,
OH_5802,3,757917.471285586,1824473.99283485,,
OH_5802,4,757906.631438011,1824449.05323516,,
OH_5802,5,757894.195690092,1824422.7780942,,
OH_5802,6,757882.029424992,1824400.91942955,,
OH_5802,7,757868.384940201,1824376.90731996,,
OH_5802,8,757852.887595046,1824343.12096443,,
OH_5803,1,761874.823108362,1831392.00218083,,
OH_5803,2,761922.027349392,1831408.44828928,,
OH_5803,3,761970.519846365,1831425.05418341,,
OH_5803,4,762005.394948698,1831436.68841545,,
OH_5805,1,762003.779259875,1832844.43266319,,
OH_5805,2,761962.902495394,1832860.09975248,,
OH_5805,3,761926.345686702,1832871.72064359,,
OH_5805,4,761871.052365325,1832887.54256385,,
OH_5805,5,761832.960132184,1832902.57955989,,
OH_5805,6,761736.683189248,1832925.20886373,,
OH_5805,7,761636.875999752,1832948.45991883,,
OH_5805,8,761554.161700258,1832971.14504364,,
OH_5805,9,761483.99377286,1832998.19074506,,
OH_5805,10,761466.662190316,1833044.70403941,,
OH_5805,11,761448.451286762,1833084.45256226,,
OH_5805,12,761436.750373306,1833115.75490308,,
OH_5805,13,761415.863503221,1833164.77145087,,
OH_5808,1,756306.237589719,1831721.35526822,,
OH_5808,2,756346.068896578,1831702.50102993,,
OH_5808,3,756383.96904586,1831676.09815336,,
OH_5808,4,756443.078310837,1831636.01192131,,
OH_5808,5,756583.903961396,1831557.86813615,,
OH_5808,6,756626.429607732,1831529.22929267,,
OH_5808,7,756688.732553741,1831498.44883157,,
OH_5808,8,756741.530482249,1831473.03310385,,
OH_5808,9,756777.237116015,1831460.188575,,
OH_5808,10,756834.926406686,1831441.34405406,,
OH_5808,11,756887.189272713,1831421.29550865,,
OH_5812,1,756210.058040892,1824990.05709851,,
OH_5812,2,756216.651319931,1825055.00700328,,
OH_5812,3,756219.610649829,1825111.61873656,,
OH_5812,4,756225.976100806,1825160.07793445,,
OH_5812,5,756229.779210091,1825199.53854512,,
OH_5812,6,756230.277853395,1825265.42236752,,
OH_5812,7,756231.868782389,1825311.16754176,,
OH_5812,8,756241.388912088,1825363.9811834,,
OH_5812,9,756247.486457346,1825425.94584751,,
OH_5812,10,756250.487813646,1825478.90445315,,
OH_5812,11,756252.153633859,1825526.68330848,,
OH_5812,12,756258.555952367,1825585.83386884,,
OH_5812,13,756276.420233733,1825651.4893746,,
OH_5812,14,756299.39442476,1825722.51134248,,
OH_5812,15,756316.320698367,1825790.03019997,,
OH_5812,16,756335.882015169,1825860.68388614,,
OH_5812,17,756358.567034147,1825927.62039632,,
OH_5812,18,756379.801629225,1825984.65260485,,
OH_5813,1,759375.016552749,1830947.85740615,,
OH_5813,2,759504.714497932,1830967.50274567,,
OH_5813,3,759507.6023972,1830962.62722221,,
OH_5835,1,758557.112774907,1834984.98689853,,
OH_5835,2,758604.404354224,1834994.5264508,,
OH_5835,3,758655.009149146,1835003.77398422,,
OH_5835,4,758706.3250329,1835016.13040244,,
OH_5835,5,758737.170773778,1835025.80368848,,
OH_5835,6,758787.718348798,1835030.95421319,,
OH_5835,7,758837.690696868,1835030.78333093,,
OH_5835,8,758881.78381356,1835031.09506761,,
OH_5835,9,758933.759287757,1835032.94159979,,
OH_5835,10,758976.33400971,1835026.37050044,,
OH_5835,11,759027.440842626,1835029.42467546,,
OH_5835,12,759065.227351686,1835030.32480337,,
OH_5835,13,759120.571287163,1835027.34085131,,
OH_5835,14,759173.484197985,1835022.3346378,,
OH_5835,15,759226.56192038,1835021.42720897,,
OH_5835,16,759284.299069497,1835014.81887078,,
OH_5835,17,759327.705580621,1835010.02894495,,
OH_5836,1,760221.073684438,1834883.11013352,,
OH_5836,2,760231.821204714,1834907.73233328,,
OH_5836,3,760208.116922655,1834986.83142376,,
OH_5837,1,761335.024852177,1833165.00356884,,
OH_5837,2,761297.201596,1833149.37334257,,
OH_5837,3,761258.445047345,1833131.29604121,,
OH_5838,1,762571.467728434,1833087.22030445,,
OH_5838,2,762484.156200074,1833101.54016144,,
OH_5838,3,762409.566065169,1833097.19544199,,
OH_5838,4,762335.199754012,1833092.18839229,,
OH_5838,5,762262.366350205,1833092.62555688,,
OH_5838,6,762209.882001449,1833053.3411361,,
OH_5838,7,762157.46362514,1833017.37836429,,
OH_5838,8,762094.495276896,1832979.62678118,,
OH_5838,9,762071.877325315,1832943.03430637,,
OH_5838,10,762058.377718528,1832911.75620413,,
OH_5838,11,762044.444281301,1832872.27823683,,
OH_5839,1,762597.628514286,1831622.24468236,,
OH_5839,2,762650.558611219,1831634.39341638,,
OH_5839,3,762691.560519925,1831609.26759235,,
OH_5839,4,762731.430669684,1831579.57958188,,
OH_5839,5,762767.825043124,1831553.72867414,,
OH_5839,6,762808.302649431,1831528.70279126,,
OH_5839,7,762859.122962201,1831492.71711694,,
OH_5839,8,762889.401029062,1831473.00642284,,
OH_5839,9,762942.036889327,1831439.21664936,,
OH_5840,1,760227.808831102,1831049.31579582,,
OH_5840,2,760280.537910251,1831053.2649221,,
OH_5840,3,760347.408372711,1831066.21011957,,
OH_5841,1,760852.620277682,1830450.38625625,,
OH_5842,1,759315.203833852,1829350.61748496,,
OH_5842,2,759286.972826322,1829327.02532957,,
OH_5842,3,759293.590250056,1829283.14935713,,
OH_5843,1,759583.3786277,1827900.87246348,,
OH_5843,2,759599.561594717,1827825.55665217,,
OH_5843,3,759612.012009759,1827758.72132662,,
OH_5843,4,759627.833385402,1827686.83369487,,
OH_5843,5,759641.330446678,1827639.27620367,,
OH_5843,6,759650.636501369,1827549.70538526,,
OH_5843,7,759671.446639904,1827480.42434537,,
OH_5843,8,759689.358711724,1827412.32634071,,
OH_5843,9,759703.796215315,1827340.08873052,,
OH_5843,10,759714.7331988,1827274.67448838,,
OH_5843,11,759727.264176258,1827218.80132153,,
OH_5843,12,759741.362328255,1827156.96841596,,
OH_5843,13,759753.212570724,1827095.55101924,,
OH_5844,1,759515.070409552,1826541.95168166,,
OH_5844,2,759482.21458837,1826485.97506918,,
OH_5844,3,759445.705559384,1826422.09336896,,
OH_5844,4,759401.626620975,1826365.98049678,,
OH_5844,5,759373.181651563,1826315.48148704,,
OH_5844,6,759373.066277529,1826245.39435467,,
OH_5845,1,759435.479089928,1825551.48866088,,
OH_5846,1,758707.791011879,1824967.76450813,,
OH_5846,2,758664.251562868,1824940.56476472,,
OH_5846,3,758616.830967439,1824909.98476073,,
OH_5846,4,758576.350728552,1824900.75070618,,
OH_5846,5,758554.956947341,1824894.29465379,,
OH_5846,6,758504.16985816,1824880.39750994,,
OH_5846,7,758463.054302129,1824870.49395737,,
OH_5846,8,758414.271197821,1824858.72586253,,
OH_5846,9,758357.634639187,1824842.65523576,,
OH_5846,10,758308.195893736,1824832.09743975,,
OH_5846,11,758255.872008899,1824821.61588142,,
OH_5847,1,756500.705926711,1824865.58010116,,
OH_5876,1,760337.607039106,1834779.35699691,,
BB_5885,1,760317.264817424,1831283.80849522,,
BB_5885,2,760317.262815888,1831284.0086546,,
BB_5885,3,760317.259921703,1831284.30878424,,
BB_5885,4,760317.255814541,1831284.70888029,,
OH_5898,1,756146.491008345,1824918.65437148,,
OH_5898,2,756110.803793238,1824928.41585146,,
OH_10352,1,767018.756606512,1832396.86628096,,
OH_10352,2,767051.309778604,1832329.66325844,,
OH_10352,3,767055.314198853,1832272.48627633,,
OH_10352,4,767061.620224981,1832213.59302219,,
OH_10352,5,767066.832675039,1832172.35709061,,
OH_10352,6,767074.538991474,1832119.52583201,,
OH_10352,7,767080.844520344,1832059.03700294,,
OH_10352,8,767085.461539905,1832014.24908038,,
OH_10377,1,765152.09213409,1828802.69425813,,
OH_10377,2,765158.697433589,1828841.96020674,,
OH_10377,3,765165.615295775,1828884.96675363,,
OH_10377,4,765170.970751954,1828918.20273038,,
OH_10377,5,765179.865826526,1828957.63846991,,
OH_10377,6,765188.385095014,1828995.68242252,,
OH_10392,1,766571.553372839,1832572.62313697,,
OH_10392,2,766643.131204975,1832581.58975052,,
OH_10392,3,766694.355737826,1832555.8916998,,
OH_10392,4,766735.261228387,1832532.58781885,,
OH_10392,5,766791.37251088,1832497.39309556,,
OH_10392,6,766824.193810262,1832472.49505762,,
OH_10392,7,766863.279295225,1832443.42302708,,
OH_10392,8,766906.832745659,1832402.25357129,,
OH_10393,1,766258.968086595,1832341.00773399,,
OH_10393,2,766257.075536888,1832398.90833859,,
OH_10393,3,766257.075905121,1832445.91687952,,
OH_10394,1,766245.843722643,1832505.06663927,,
OH_10394,2,766210.981473954,1832543.38786567,,
OH_10394,3,766191.342015047,1832568.38948471,,
OH_10394,4,766152.330705497,1832605.44116608,,
OH_10394,5,766110.361498812,1832648.43415277,,
OH_10394,6,766079.324607971,1832679.7164558,,
OH_10394,7,766073.959288656,1832724.82605996,,
OH_10394,8,766067.851961204,1832769.48332967,,
OH_10395,1,766393.133978658,1832149.85181561,,
OH_10395,2,766445.787974559,1832081.36528934,,
OH_10395,3,766499.934276216,1832012.50231927,,
OH_10395,4,766549.165014462,1831952.43631134,,
OH_10395,5,766588.913950935,1831907.64232501,,
OH_10395,6,766619.653188098,1831866.1711053,,
OH_10395,7,766626.728029889,1831821.08282766,,
OH_10396,1,763622.749291161,1830981.58959862,,
OH_10396,2,763574.580171201,1831006.62372615,,
OH_10396,3,763530.740114648,1831030.48540328,,
OH_10396,4,763484.961610049,1831049.49470029,,
OH_10396,5,763438.111664456,1831071.2313335,,
OH_10396,6,763389.168261724,1831094.29528587,,
OH_10396,7,763341.982200291,1831117.16632079,,
OH_10396,8,763297.707728808,1831139.04222891,,
OH_10396,9,763250.085906347,1831159.48856306,,
OH_10396,10,763206.352634017,1831181.15768765,,
OH_10396,11,763163.89124082,1831195.33312677,,
OH_10396,12,763115.847136163,1831203.56963126,,
OH_10411,1,767912.921309336,1831194.64470794,,
OH_10411,2,767935.298921792,1831148.94574614,,
OH_10433,1,767158.315718209,1833897.51303344,,
OH_10433,2,767130.217254567,1833881.43944531,,
OH_10433,3,767093.414446029,1833861.27121527,,
OH_10433,4,767048.462988677,1833826.71774885,,
OH_10433,5,767028.093569673,1833815.94492912,,
OH_10433,6,766993.54872855,1833785.95027402,,
OH_10433,7,766966.468570967,1833765.34884982,,
OH_10433,8,766934.337947035,1833738.70741378,,
OH_10433,9,766897.653563198,1833709.01847656,,
OH_10433,10,766859.343319804,1833672.6647849,,
OH_10433,11,766831.175173412,1833645.07636417,,
OH_10433,12,766786.31438504,1833592.20504006,,
OH_10433,13,766783.224294394,1833580.77614301,,
OH_10433,14,766761.157382892,1833538.62026017,,
OH_10433,15,766739.355995347,1833486.64751425,,
OH_10433,16,766714.916146663,1833429.75661315,,
OH_10433,17,766690.708763777,1833369.7826043,,
OH_10433,18,766680.673396281,1833336.10322688,,
OH_10433,19,766666.710622453,1833287.14570065,,
OH_10433,20,766655.489410685,1833250.92482081,,
OH_10433,21,766632.042462843,1833201.63563023,,
OH_10433,22,766615.977527488,1833157.59815884,,
OH_10433,23,766610.326060603,1833131.26692499,,
OH_10433,24,766599.512492521,1833088.18394134,,
OH_10433,25,766593.189987035,1833049.60481425,,
OH_10433,26,766586.208798856,1833000.62684918,,
OH_10433,27,766575.67839845,1832926.09123678,,
OH_10433,28,766559.35199245,1832859.84438537,,
OH_10435,1,766543.553817485,1830591.41306613,,
OH_10435,2,766578.056932057,1830538.15735557,,
OH_10435,3,766617.748498177,1830480.96216484,,
OH_10435,4,766642.1560992,1830442.06838069,,
OH_10435,5,766655.442679621,1830421.30612368,,
OH_10435,6,766694.392150107,1830363.879238,,
OH_10435,7,766720.420047288,1830323.345964,,
OH_10435,8,766739.968597356,1830297.34570044,,
OH_10435,9,766774.3622289,1830245.51164055,,
OH_10435,10,766814.024126093,1830189.75219042,,
OH_10435,11,766850.142153815,1830138.9185629,,
OH_10435,12,766880.962328252,1830089.93644722,,
OH_10435,13,766904.40540612,1830054.28851564,,
OH_10435,14,766934.269710004,1830008.25227537,,
OH_10435,15,766975.550668544,1829947.05776715,,
OH_10436,1,766061.503239083,1831149.62284307,,
OH_10436,2,765984.962914198,1831135.14098783,,
OH_10436,3,765920.618217999,1831096.4188628,,
OH_10436,4,765846.192621954,1831051.30822219,,
OH_10436,5,765785.163956819,1831016.16434246,,
OH_10436,6,765740.282275107,1830989.27245865,,
OH_10436,7,765706.103477331,1830968.7592218,,
OH_10436,8,765671.666484303,1830940.14651551,,
OH_10437,1,766473.673422319,1830644.48664409,,
OH_10437,2,766399.456457746,1830609.35104784,,
OH_10437,3,766370.898718189,1830578.32557906,,
OH_10437,4,766336.596812926,1830536.82066827,,
OH_10437,5,766304.278446027,1830498.99439032,,
OH_10438,1,767019.724186536,1830820.43078766,,
OH_10438,2,767070.040758941,1830837.3337905,,
OH_10438,3,767130.643554735,1830862.78116262,,
OH_10438,4,767184.800994555,1830887.68885241,,
OH_10438,5,767237.730761481,1830912.82080027,,
OH_10438,6,767294.400740752,1830939.71884737,,
OH_10438,7,767356.737228028,1830971.59849901,,
OH_10438,8,767411.361791037,1830998.86139662,,
OH_10438,9,767474.239792809,1831030.46473191,,
OH_10438,10,767534.316998294,1831059.68252081,,
OH_10438,11,767591.727072779,1831088.50760068,,
OH_10438,12,767649.308100482,1831116.73363355,,
OH_10438,13,767712.046194742,1831149.56387913,,
OH_10438,14,767770.044393837,1831180.76972654,,
OH_10438,15,767826.254077493,1831213.9286891,,
OH_10439,1,766954.916892976,1830850.43862304,,
OH_10439,2,766948.31731547,1830900.18442646,,
OH_10439,3,766940.765316541,1830940.72699916,,
OH_10439,4,766933.842912056,1830982.76334933,,
OH_10439,5,766928.730784616,1831032.36931686,,
OH_10439,6,766924.464364784,1831074.83499568,,
OH_10439,7,766921.197967014,1831114.21300243,,
OH_10439,8,766917.841639612,1831143.62442095,,
OH_10439,9,766911.973097108,1831177.5443616,,
OH_10440,1,767074.581174185,1829902.33810044,,
OH_10440,2,767116.987886774,1829910.3950035,,
OH_10440,3,767151.085091804,1829916.90916341,,
OH_10440,4,767199.076096297,1829922.59974027,,
OH_10440,5,767248.278620921,1829932.21636199,,
OH_10440,6,767298.859592426,1829943.12361698,,
OH_10441,1,765273.927602085,1832211.49057514,,
OH_10441,2,765256.486405349,1832242.40182758,,
OH_10441,3,765237.391595803,1832274.66008591,,
OH_10441,4,765216.766083086,1832310.39057853,,
OH_10441,5,765196.242445486,1832346.45440587,,
OH_10441,6,765179.762092124,1832375.14989959,,
OH_10441,7,765151.531159408,1832421.41595904,,
OH_10441,8,765133.179652049,1832454.7386682,,
OH_10441,9,765111.125329881,1832493.77329339,,
OH_10442,1,764668.308966767,1831574.27119583,,
OH_10442,2,764667.343497893,1831539.04779338,,
OH_10442,3,764647.360032864,1831496.7248429,,
OH_10442,4,764622.257495337,1831445.26048203,,
OH_10442,5,764636.828059567,1831380.88787547,,
